StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q3,Q4,Q5,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_7,Q7_8,Q7_9,Q7_10,Q7_11,Q7_12,Q7_13,Q7_14,Q7_15,Q7_16,Q7_17,Q7_18,Q7_19,Q7_20,Q7_21,Q7_22,Q7_23,Q7_24,Q7_25,Q7_26,Q7_27,Q7_28,Q7_29,Q7_30,Q7_31,Q7_32,Q7_33,Q7_34,Q7_35,Q7_36,Q7_37,Q7_38,Q7_39,Q7_40,Q7_41,Q7_42,Q7_43,Q7_44,Q8_First Click,Q8_Last Click,Q8_Page Submit,Q8_Click Count,Q9_1,Q9_2,Q9_3,Q10_First Click,Q10_Last Click,Q10_Page Submit,Q10_Click Count,Q11_1,Q11_2,Q11_3,Q12_First Click,Q12_Last Click,Q12_Page Submit,Q12_Click Count,Q13,Q14_1,Q14_2,Q14_3,Q15_First Click,Q15_Last Click,Q15_Page Submit,Q15_Click Count,Q16_1,Q16_2,Q16_3,Q17_First Click,Q17_Last Click,Q17_Page Submit,Q17_Click Count,Q18_1,Q18_2,Q18_3,Q19_First Click,Q19_Last Click,Q19_Page Submit,Q19_Click Count,Q20_1,Q20_2,Q20_3,Q21_First Click,Q21_Last Click,Q21_Page Submit,Q21_Click Count,Q22_1,Q22_2,Q22_3,Q23_First Click,Q23_Last Click,Q23_Page Submit,Q23_Click Count,survey_code
2019-04-08 00:42:58,2019-04-08 00:53:50,0,161.129.69.69,100,651,1,2019-04-08 00:53:50,R_2UcrRheRhtbn1mh,,,,,42.0048065185546875,-87.99539947509765625,anonymous,EN,1,1,35,6,5,4,5,4,5,4,3,4,5,4,3,4,5,5,4,3,5,4,4,5,4,3,4,5,4,3,4,5,4,3,4,5,4,5,4,3,4,5,4,4,5,5,4,5,1.362,35.848,40.411,47,3,2,1,2.233,3.664,4.34,3,3,2,1,1.557,2.07,2.695,3,3,1,2,3,1.167,2.318,3.274,4,2,3,1,1.13,1.7,2.687,3,2,1,3,1.444,2.147,3.093,3,2,1,3,1.445,3.732,4.666,5,1,3,2,1.199,2.895,3.33,4,76506929
2019-04-08 00:43:02,2019-04-08 00:53:50,0,108.196.136.202,100,647,1,2019-04-08 00:53:50,R_XNcBUFoNSieetbj,,,,,29.2765960693359375,-94.83029937744140625,anonymous,EN,1,2,31,2,2,2,5,2,5,4,5,1,4,5,5,1,5,2,5,5,5,1,4,5,4,5,1,4,5,2,1,5,2,5,4,5,5,2,5,2,1,5,4,5,5,5,2,5,5.394,207.219,208.008,50,3,2,1,26.117,87.449,90.987,5,3,1,2,24.578,26.262,27.381,3,3,3,1,2,3.632,52.619,53.533,6,3,1,2,2.454,46.728,47.683,5,2,3,1,20.981,22.369,23.469,3,3,1,2,22.963,24.975,26.512,3,3,1,2,13.965,16.529,17.32,3,94691487
2019-04-08 00:47:14,2019-04-08 00:54:35,0,74.91.48.7,100,440,1,2019-04-08 00:54:35,R_2sGB1dpb9e5bbSF,,,,,40.7104949951171875,-74.01290130615234375,anonymous,EN,1,1,28,5,5,4,3,4,3,4,3,2,3,4,3,4,3,4,3,4,4,2,3,4,4,3,4,3,2,3,3,4,3,4,3,4,3,2,3,4,4,4,4,3,4,4,3,2,1.064,43.306,47.699,46,2,1,3,7.88,8.855,11.61,3,1,3,2,5.282,8.601,9.758,4,3,2,1,3,10.315,16.954,19.906,7,1,2,3,2.972,4.267,5.949,3,1,3,2,18.097,21.153,22.451,3,1,2,3,10.916,19.147,20.128,8,3,2,1,3.074,9.394,11.203,6,42126251
2019-04-08 00:52:31,2019-04-08 00:54:57,0,38.124.33.29,100,145,1,2019-04-08 00:54:57,R_2rolD0IiLwQ3saN,,,,,41.8018035888671875,-87.59929656982421875,anonymous,EN,1,1,37,5,5,4,4,5,4,5,5,4,5,4,5,4,5,4,5,5,4,4,5,5,4,5,5,4,4,5,4,5,4,4,5,4,5,4,4,5,4,5,4,4,5,4,5,4,1.873,32.381,33.361,46,1,3,2,2.086,3.291,4.523,3,1,2,3,2.174,3.027,4.29,3,5,1,2,3,1.461,2.399,3.555,3,1,2,3,1.144,1.93,3.194,3,2,3,1,1.283,3.251,4.429,4,1,2,3,2.007,3.488,5.284,3,2,3,1,5.026,5.928,7.273,3,57418023
2019-04-08 00:48:19,2019-04-08 00:55:04,0,104.200.37.33,100,405,1,2019-04-08 00:55:05,R_27dLtKHbOwBWnj3,,,,,35.6699066162109375,-97.46469879150390625,anonymous,EN,1,2,27,6,4,5,4,5,4,5,4,5,4,4,4,5,4,5,4,4,5,4,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,4,5,4,5,4,4,4,5,5,5.772,32.877,33.574,50,2,1,3,1.11,4.19,5.149,5,1,2,3,1.301,3.939,5.345,4,4,3,2,1,1.919,3.101,4.432,3,2,1,3,3.61,6.474,7.688,5,1,3,2,1.351,3.768,4.143,5,3,2,1,2.084,4.563,4.851,4,3,1,2,1.539,2.554,3.422,3,29182274
2019-04-08 00:49:16,2019-04-08 00:55:19,0,70.171.9.199,100,363,1,2019-04-08 00:55:19,R_3MLKEXZmhb7n5Qs,,,,,29.613800048828125,-82.3860015869140625,anonymous,EN,1,2,26,5,1,3,5,1,5,5,5,1,5,5,5,1,5,1,5,5,5,1,5,5,5,1,1,5,5,5,5,5,1,5,1,5,5,5,3,5,1,5,1,5,1,5,1,5,2.733,61.566,64.359,46,3,1,2,45.831,50.535,51.782,3,1,3,2,23.622,26.261,28.701,3,3,1,3,2,16.036,18.232,19.623,3,2,1,3,22.592,25.257,26.377,3,3,2,1,55.187,65.899,66.663,5,1,3,2,17.795,22.409,26.775,3,3,2,1,16.162,20.773,21.65,3,21228675
2019-04-08 00:51:06,2019-04-08 00:55:32,0,73.73.9.218,100,265,1,2019-04-08 00:55:32,R_2xKO6bj1FLR0htw,,,,,42.3274993896484375,-88.29180145263671875,anonymous,EN,1,1,30,4,4,1,5,1,4,2,5,1,5,5,4,1,5,2,4,4,4,1,2,4,2,4,1,5,4,2,1,5,2,4,2,5,5,4,3,4,1,5,2,4,2,5,1,3,3.433,49.409,50.032,108,2,1,3,23.347,62.004,62.229,7,1,3,2,12.756,14.652,15.472,7,3,1,3,2,23.228,29.808,34.082,3,2,3,1,11.909,13.572,18.07,6,3,2,1,7.08,13.249,16.641,12,3,2,1,15.413,20.871,30.929,12,3,1,2,9.724,11.339,15.209,8,42118472
2019-04-08 00:51:06,2019-04-08 00:55:37,0,70.32.0.60,100,271,1,2019-04-08 00:55:38,R_1nT4QCl4uHfXh9O,,,,,39.048095703125,-77.47280120849609375,anonymous,EN,1,2,27,5,1,1,5,2,4,5,1,2,1,2,1,3,4,1,1,1,3,1,1,5,5,2,2,4,1,5,1,4,1,2,2,5,4,4,1,1,3,4,2,4,3,3,2,3,4.253,45.619,47.648,12,3,1,2,10.697,16.986,24.643,5,1,3,2,40.884,58.933,59.33,7,3,2,1,3,2.035,3.227,4.499,3,1,3,2,20.123,24.123,27.611,3,2,3,1,12.807,20.015,20.895,6,3,2,1,25.152,26.784,27.919,3,3,1,2,20.915,29.803,30.748,5,70997429
2019-04-08 00:46:58,2019-04-08 00:55:39,0,99.170.169.27,100,520,1,2019-04-08 00:55:39,R_3qrjGCggnjvNSc1,,,,,33.5637054443359375,-84.2111968994140625,anonymous,EN,1,1,25,5,4,3,5,4,4,3,5,4,3,5,4,4,3,5,4,3,4,3,4,3,5,4,3,4,3,4,4,3,5,4,3,5,4,4,3,5,4,5,4,3,5,4,4,3,1.685,30.243,32.486,45,1,3,2,5.784,7.176,9.075,3,2,3,1,33.723,36.184,309.07,4,3,1,3,2,1.133,1.966,3.308,3,2,1,3,1.484,5.208,5.917,5,3,2,1,1.894,2.967,3.645,3,3,2,1,2.189,3.799,7.358,3,1,3,2,110.836,111.9,113.308,3,90927726
2019-04-08 00:50:25,2019-04-08 00:55:53,0,107.172.196.129,100,327,1,2019-04-08 00:55:53,R_3p3vMdnzLWDJBfy,,,,,47.2664947509765625,-122.031402587890625,anonymous,EN,1,1,40,5,4,2,5,3,4,5,3,4,2,3,5,4,2,3,5,4,3,4,2,3,5,4,2,3,5,4,2,3,4,2,3,5,4,2,3,2,5,4,2,3,4,3,5,4,2.558,134.562,135.995,44,1,2,3,12.618,13.972,14.828,4,1,3,2,12.247,13.518,14.75,3,3,1,2,3,9.335,11.268,11.928,4,3,1,2,6.15,19.091,20.161,5,2,3,1,3.584,5.687,6.525,3,1,2,3,10.351,13.42,14.378,3,1,2,3,16.101,18.329,19.812,3,48399773
2019-04-08 00:53:30,2019-04-08 00:56:04,0,107.172.168.127,100,153,1,2019-04-08 00:56:04,R_1oHFUnSLl7iwVN9,,,,,42.8863983154296875,-78.8780975341796875,anonymous,EN,1,1,37,6,4,3,3,4,5,4,3,4,4,5,4,5,5,4,4,4,5,4,4,5,5,4,4,4,3,4,4,5,4,4,4,5,4,4,4,5,4,4,3,4,4,5,2,4,2.101,33.341,34.507,47,2,3,1,3.549,4.825,6.868,3,1,2,3,11.062,11.969,13.513,3,3,1,2,3,1.233,2.304,4.111,3,2,3,1,1.288,2.349,4.147,3,2,3,1,1.877,2.725,4.344,3,1,2,3,1.439,2.418,4.13,4,2,1,3,1.329,4.656,5.88,5,58176354
2019-04-08 00:46:51,2019-04-08 00:56:37,0,107.178.131.90,100,585,1,2019-04-08 00:56:37,R_yQRFpCQUH2aQe6R,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,1,1,26,6,4,4,5,3,3,4,3,3,4,4,5,4,5,1,4,4,5,4,1,4,3,4,4,3,3,4,4,5,4,4,3,4,4,4,2,4,5,5,1,1,2,2,2,2,6.707,59.916,64.58,45,3,1,2,112.314,115.204,116.807,3,1,3,2,10.607,33.744,36.014,7,3,1,3,2,35.306,37.372,37.971,3,1,3,2,40.825,44.582,45.597,3,2,3,1,8.606,9.721,12.28,3,,,,0.948,1.914,2.56,2,2,3,1,16.954,18.904,19.737,4,54018273
2019-04-08 00:53:26,2019-04-08 00:57:09,0,196.19.156.104,100,223,1,2019-04-08 00:57:09,R_qOajUY3yAG53JrH,,,,,39.099700927734375,-94.5785980224609375,anonymous,EN,1,2,28,6,4,5,4,4,3,4,5,5,4,3,4,3,4,5,4,3,4,4,4,3,5,4,4,3,4,5,4,3,4,4,5,4,3,4,5,4,3,4,4,5,4,3,3,4,34.612,78.413,79.2,52,3,2,1,1.42,6.532,7.871,8,2,1,3,2.117,8.357,9.384,9,3,2,1,3,1.297,3.161,24.072,6,1,3,2,1.421,2.241,2.838,3,2,1,3,3.929,7.697,8.78,8,3,1,2,2.493,3.237,3.97,3,1,3,2,1.441,2.1,3.032,3,26648599
2019-04-08 00:41:40,2019-04-08 00:57:19,0,107.172.196.158,100,939,1,2019-04-08 00:57:20,R_1DHIa4sN8Z73NEv,,,,,47.2664947509765625,-122.031402587890625,anonymous,EN,1,2,40,6,4,5,3,4,3,5,4,3,4,3,4,4,4,5,4,3,4,5,4,4,3,5,4,4,5,3,4,4,4,5,5,3,4,3,4,5,4,3,4,4,5,3,4,4,3.774,58.985,60.536,46,2,1,3,7.987,12.588,14.282,5,2,3,1,12.653,13.878,15.671,3,3,1,2,3,2.221,5.564,7.36,4,2,3,1,13.79,16.884,18.673,4,3,1,2,2.639,8.252,10.377,6,2,1,3,5.469,10.577,11.869,4,3,1,2,17.211,20.147,22.062,5,88032674
2019-04-08 00:50:55,2019-04-08 00:57:22,0,172.245.249.93,100,387,1,2019-04-08 00:57:23,R_1poFMowoivNbbwJ,,,,,47.5740966796875,-122.39749908447265625,anonymous,EN,1,1,32,6,4,4,5,4,4,5,4,4,4,5,5,4,4,4,5,4,5,4,5,5,4,5,4,5,4,5,5,4,4,5,5,4,5,5,5,4,5,5,4,4,5,5,4,5,1.516,71.504,74.491,47,1,2,3,20.252,28.867,30.656,5,2,1,3,153.098,154.435,156.34,3,1,2,3,1,1.893,3.11,4.702,3,3,1,2,1.637,3.63,6,4,3,2,1,1.57,3.005,4.811,3,2,3,,2.057,3.833,5.666,3,1,2,3,1.76,5.859,7.586,4,95577271
2019-04-08 00:55:01,2019-04-08 00:57:27,0,146.71.76.13,100,145,1,2019-04-08 00:57:27,R_W3bJ5yerI2GOOyd,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,1,1,24,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,4,5,4,4,5,4,5,4,4,5,4,5,4,5,4,5,4,5,4,3.877,55.221,56.078,44,2,1,3,4.379,21.416,23.195,9,1,2,3,2.286,3.279,4.269,3,3,1,3,2,2.63,5.675,6.812,6,1,2,3,4.505,6.303,7.463,3,1,3,2,2.41,3.408,4.288,3,2,3,1,1.418,2.433,3.552,3,2,1,3,1.574,2.659,4.558,3,82761932
2019-04-08 00:53:34,2019-04-08 00:57:38,0,98.220.100.179,100,244,1,2019-04-08 00:57:38,R_1CsDac3HauImP5e,,,,,41.872406005859375,-88.11229705810546875,anonymous,EN,1,1,32,5,5,4,4,1,3,3,4,4,3,3,5,4,5,3,4,5,4,3,3,4,5,4,4,3,4,3,4,4,3,4,3,4,5,3,3,4,3,4,3,4,5,4,3,4,2.2,66.898,87.344,51,3,2,1,7.993,12.049,14.484,4,3,2,1,2.003,4.898,10.622,4,3,2,1,3,1.83,3.478,5.637,3,3,1,2,2.203,6.003,7.098,4,2,1,3,2.008,3.8,5.469,3,1,3,2,1.751,3.34,5.49,3,3,2,1,3.042,5.609,8.281,3,26554477
2019-04-08 00:42:29,2019-04-08 00:57:39,0,77.111.247.185,100,910,1,2019-04-08 00:57:40,R_1OqVuERIhzI9oS8,,,,,47,8,anonymous,EN,1,2,29,6,5,2,4,2,5,3,5,2,4,4,5,2,5,2,4,5,4,2,2,4,3,5,2,4,4,4,2,4,4,4,3,4,4,4,4,5,2,4,2,3,4,4,2,4,3.894,404.552,420.522,48,1,3,2,6.372,127.31,131.086,41,3,1,2,37.206,45.007,46.337,3,3,3,1,2,23.734,40.428,104.007,6,3,2,1,6.771,33.51,35.734,10,2,3,1,6.602,30.905,37.19,8,1,3,2,12.071,19.145,20.283,3,1,3,2,23.214,33.479,34.593,4,63915282
2019-04-08 00:39:59,2019-04-08 00:58:01,0,73.194.199.39,100,1081,1,2019-04-08 00:58:01,R_31iNIK0qGCtjtjo,,,,,39.7552032470703125,-74.24700164794921875,anonymous,EN,1,2,45,3,2,2,5,1,4,4,4,2,5,4,3,1,5,2,4,2,3,1,2,4,4,3,2,5,4,4,2,4,2,4,4,3,5,5,4,2,1,4,2,4,2,4,2,4,4.775,107.592,110.997,46,2,1,3,13.686,41.407,44.096,6,1,2,3,15.973,30.152,33.027,5,3,3,2,1,38.155,42.036,43.793,3,1,3,2,15.187,17.305,18.705,3,2,3,1,13.208,16.524,18.013,3,3,1,2,10.29,14.391,16.074,3,1,2,3,12.556,16.206,17.791,3,64153373
2019-04-08 00:40:10,2019-04-08 00:59:14,0,24.1.169.71,100,1144,1,2019-04-08 00:59:15,R_2AMgacBmGXyEulB,,,,,41.6837005615234375,-88.3498992919921875,anonymous,EN,1,1,51,5,2,4,4,3,4,4,3,2,2,3,3,3,4,4,4,3,3,2,4,3,4,4,3,2,3,2,4,4,4,4,4,3,4,3,4,2,2,3,4,3,3,4,4,3,8.433,324.01,326.023,116,3,1,2,44.76,94.085,95.195,18,1,3,2,1.301,103.781,111.453,29,3,1,3,2,11.327,129.731,130.315,24,1,2,3,13.439,114.115,114.924,27,2,3,1,1.962,96.266,96.865,18,3,2,1,1.501,64.32,65.115,26,3,2,1,2.397,104.591,105.294,19,45349326
2019-04-08 00:58:22,2019-04-08 01:01:07,0,107.175.196.238,100,165,1,2019-04-08 01:01:08,R_2SCRqNewTuJnaou,,,,,42.8863983154296875,-78.8780975341796875,anonymous,EN,1,2,25,5,4,2,3,5,4,2,3,5,2,5,3,5,2,4,3,1,3,4,2,3,5,4,2,3,5,4,2,3,5,4,2,3,1,2,4,3,5,4,5,2,4,3,4,5,8.061,73.692,74.926,45,1,3,2,6.831,7.901,9.48,3,1,3,2,3.099,4.366,5.935,3,5,1,2,3,12.098,15.285,16.321,4,2,1,3,2.017,3.178,4.743,3,2,3,1,1.336,2.634,3.961,3,3,1,2,1.545,2.545,4.196,3,2,3,1,1.534,2.787,4.18,3,63314121
2019-04-08 00:39:57,2019-04-08 01:01:22,0,162.248.134.218,100,1285,1,2019-04-08 01:01:24,R_2aRiD7qkwlGwfeQ,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,1,2,25,5,4,5,4,5,4,5,4,5,4,2,1,2,4,5,4,5,4,5,3,2,1,2,1,2,4,5,4,5,4,5,2,1,2,4,5,4,5,2,1,2,4,5,4,5,1.941,32.539,33.366,46,2,1,3,21.532,60.925,62.359,14,2,3,1,3.465,5.721,6.474,5,3,1,2,3,3.717,25.729,26.389,7,1,2,3,1.224,14.064,17.573,4,2,1,3,47.664,82.153,82.903,5,2,3,1,6.086,7.295,8.072,3,3,1,2,2.41,4.402,5.152,4,26889682
2019-04-08 00:53:12,2019-04-08 01:01:34,0,49.206.112.211,100,502,1,2019-04-08 01:01:35,R_2VeYLNTVM9dSTmj,,,,,13.0843048095703125,80.280487060546875,anonymous,EN,1,2,27,6,4,5,4,3,5,4,5,3,4,3,5,5,4,5,5,4,5,3,4,4,5,4,3,3,4,3,4,5,4,3,4,5,4,3,4,5,4,4,5,3,4,5,4,3,1.628,77.976,80.213,59,2,1,3,8.546,42.372,61.847,8,3,2,1,106.51,112.125,113.756,7,3,1,2,3,20.161,64.169,76.862,5,3,1,2,2.526,4.838,11.468,4,2,1,3,1.821,4.796,26.247,4,1,3,2,6.288,8.496,9.496,5,1,2,3,5.976,10.568,13.278,7,56149570
2019-04-08 00:58:10,2019-04-08 01:02:11,0,23.94.83.120,100,240,1,2019-04-08 01:02:13,R_3qTI3lDAgv7SAmg,,,,,42.8863983154296875,-78.8780975341796875,anonymous,EN,1,1,22,5,4,3,3,4,3,4,4,4,3,3,2,3,4,4,3,3,4,2,3,4,3,3,4,4,3,2,3,4,3,3,2,3,4,3,3,3,2,3,4,4,3,2,3,3,3.386,42.767,43.718,47,1,2,3,22.506,23.175,24.577,3,1,2,3,38.721,39.754,41.279,3,3,3,1,2,6.744,9.489,13.911,4,2,3,1,2.729,3.458,4.73,3,3,2,1,2.488,3.288,6.74,3,2,3,1,27.585,28.442,29.793,3,3,1,2,7.091,11.379,12.776,5,98914835
2019-04-08 00:56:35,2019-04-08 01:02:27,0,174.58.25.22,100,351,1,2019-04-08 01:02:27,R_e56dDAiyLr07Arv,,,,,27.3253936767578125,-82.473297119140625,anonymous,EN,1,1,64,3,2,4,5,1,4,4,4,3,4,5,3,1,5,3,3,2,4,2,4,4,4,4,2,4,4,3,4,4,2,4,2,4,3,4,3,2,2,4,2,4,3,4,2,2,4.012,75.732,77.324,46,3,1,2,15.616,61.005,63.182,6,1,3,2,27.184,38.635,39.75,5,3,2,3,1,32.267,36.664,39.215,3,1,2,3,23.423,26.083,29.462,3,1,3,2,13.843,15.851,17.421,3,1,3,2,12.468,14.886,15.773,4,3,1,2,20.95,24.75,26.106,3,67818866
2019-04-08 00:50:20,2019-04-08 01:02:43,0,209.182.216.239,100,743,1,2019-04-08 01:02:44,R_vYA55Y8zUdHHJ1T,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,1,1,23,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1.503,36.533,37.911,63,2,1,3,180.226,264.046,265.979,10,1,2,3,309.954,311.067,313.136,3,3,3,1,2,0.145,10.977,12.966,5,1,2,3,2.79,4.143,5.687,3,2,3,1,3.93,5.689,35.716,3,1,2,3,1.799,6.301,10.567,3,1,2,3,3.646,5.463,7.224,4,36701487
2019-04-08 00:49:26,2019-04-08 01:02:51,0,198.46.202.165,100,804,1,2019-04-08 01:02:51,R_D96q0E67fEFp9Op,,,,,41.2949066162109375,-96.05460357666015625,anonymous,EN,1,1,38,6,4,4,4,5,5,4,4,5,5,4,5,5,4,5,5,4,5,5,4,5,5,5,4,4,5,5,5,4,5,5,4,5,5,4,4,4,5,5,4,4,5,5,5,5,2.247,70.928,74.488,45,3,2,1,3.161,4.499,6.32,3,1,2,3,1.665,2.935,4.762,3,1,3,1,2,2.045,4.16,6.297,4,3,1,2,1.969,5.168,7.148,5,2,1,3,1.846,4.279,5.929,4,1,2,3,1.453,2.741,4.718,3,1,2,3,1.885,3.52,5.603,3,63029386
2019-04-08 01:00:06,2019-04-08 01:03:25,0,209.182.218.71,100,199,1,2019-04-08 01:03:26,R_2yabD8NzobWm61r,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,1,1,24,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,1.71,39.77,41.595,44,1,2,3,17.036,18.053,19.022,3,2,3,1,6.996,9.124,10.679,3,3,3,1,2,8.919,10.584,12.856,3,2,1,3,1.586,2.538,3.209,3,2,1,3,5.367,6.895,8.415,3,1,3,2,1.744,2.752,3.617,3,3,1,2,1.849,3.978,5.409,4,58116340
2019-04-08 01:01:34,2019-04-08 01:03:45,0,23.94.138.112,100,130,1,2019-04-08 01:03:45,R_Wp3cEA3pQxrzKE1,,,,,42.0048065185546875,-87.99539947509765625,anonymous,EN,1,2,28,5,4,5,3,4,5,4,4,5,3,4,3,5,4,5,4,3,4,5,3,4,5,3,4,3,5,4,5,3,4,3,5,4,5,4,4,5,3,4,3,5,4,5,3,4,2.195,38.864,40.845,46,3,2,1,1.633,2.476,4.088,3,3,1,2,1.519,2.349,3.761,3,3,2,1,3,2.092,2.822,4.361,3,1,3,2,1.57,3,4.491,4,2,1,3,1.453,3.346,4.93,4,2,1,3,1.692,4.172,5.024,4,3,2,1,1.968,3.415,4.904,3,65795254
2019-04-08 00:41:30,2019-04-08 01:03:50,0,107.175.196.149,100,1340,1,2019-04-08 01:03:51,R_3k0toWbubc4OuDr,,,,,42.8863983154296875,-78.8780975341796875,anonymous,EN,1,1,29,6,5,5,3,4,4,5,3,4,3,5,4,5,4,5,4,5,3,4,4,5,4,5,3,4,5,4,4,5,4,4,4,5,4,4,5,3,4,4,5,3,4,4,4,5,61.963,102.755,103.704,46,3,2,1,11.688,13.597,15.209,3,2,3,1,13.947,22.058,24.421,9,3,2,1,3,2.991,5.898,7.374,4,2,3,1,101.288,104.986,106.084,4,3,2,1,55.121,63.901,65.491,5,1,2,3,45.403,47.241,49.138,3,1,2,3,6.945,9.726,11.589,4,84914506
2019-04-08 00:51:24,2019-04-08 01:04:11,0,192.154.226.29,100,767,1,2019-04-08 01:04:12,R_3k24LcBqzBivWGt,,,,,32.842498779296875,-117.2483978271484375,anonymous,EN,1,1,23,5,5,4,5,2,4,3,4,4,4,4,5,2,4,2,4,4,4,4,2,4,4,4,2,3,4,3,4,4,3,4,2,3,4,4,4,4,3,4,2,3,4,3,4,4,3.025,80.72,82.186,45,3,1,2,22.521,38.399,41.45,7,1,2,3,35.784,37.758,39.574,3,3,1,3,2,23.778,32.918,34.582,3,2,3,1,28.549,29.427,30.869,3,3,1,2,9.993,14.018,15.501,3,2,1,3,12.878,13.985,15.35,3,1,2,3,11.166,12.289,13.253,3,68066549
2019-04-08 01:00:13,2019-04-08 01:04:17,0,192.154.213.103,100,244,1,2019-04-08 01:04:18,R_3qaNSh3ZzLmNtgT,,,,,32.8137054443359375,-96.87039947509765625,anonymous,EN,1,1,23,5,4,5,4,5,5,4,4,5,5,4,4,5,4,5,5,4,5,5,4,4,5,4,2,3,5,4,3,4,5,4,3,4,5,4,5,5,4,4,5,4,5,4,5,5,2.104,53.797,54.939,50,1,3,2,43.468,45.375,47.344,3,1,2,3,10.347,12.268,13.991,3,3,1,3,2,4.17,5.841,37.648,3,1,3,2,2.661,4.723,18.104,3,3,1,2,2.73,4.543,7.164,3,1,2,3,6.227,10.243,12.259,3,3,2,1,2.009,3.64,5.823,3,30694006
2019-04-08 01:02:10,2019-04-08 01:04:58,0,146.71.77.186,100,168,1,2019-04-08 01:04:59,R_11ilRZkQr8zkxoD,,,,,34.197906494140625,-118.53710174560546875,anonymous,EN,1,1,23,6,3,3,4,5,4,4,4,4,5,4,3,4,5,4,5,4,5,4,5,4,4,5,5,4,3,4,5,4,4,3,4,4,4,3,4,5,4,5,4,5,4,4,5,4,1.435,41.767,43.206,49,3,2,1,1.673,5.535,11.305,4,1,2,3,3.058,7.848,8.761,4,3,1,2,3,1.745,4.898,6.746,5,3,1,2,1.593,3.601,5.462,5,2,1,3,1.604,2.404,4.287,3,3,1,2,1.607,4.031,5.307,5,3,2,1,1.682,3.841,29.274,4,18501201
2019-04-08 00:59:30,2019-04-08 01:05:15,0,98.11.19.154,100,344,1,2019-04-08 01:05:15,R_2WujJWnzkOD5JWo,,,,,43.3881072998046875,-70.54779815673828125,anonymous,EN,1,2,23,3,4,1,4,3,5,3,5,2,4,5,4,3,4,2,5,3,2,3,4,5,3,4,2,4,5,2,2,4,2,5,4,4,5,4,4,4,5,4,3,4,1,3,5,5,2.855,118.598,121.955,83,2,1,3,13.225,31.148,31.995,14,2,1,3,18.708,30.189,30.581,5,3,2,3,1,20.309,22.476,23.146,3,1,2,3,10.98,17.377,17.967,6,3,1,2,6.663,14.332,15.731,8,1,2,3,11.236,14.447,15.258,4,1,2,3,7.63,9.148,9.685,5,42512632
2019-04-08 00:58:17,2019-04-08 01:06:48,0,107.152.231.185,100,511,1,2019-04-08 01:06:49,R_1EduiH7Hk8vqF5E,,,,,33.9720001220703125,-118.24200439453125,anonymous,EN,1,2,28,5,4,5,4,2,4,4,2,4,4,2,2,4,4,2,2,4,4,2,4,4,3,4,3,4,4,3,3,2,2,3,3,4,2,3,3,4,4,3,4,4,5,4,4,3,1.764,202.292,204.398,52,1,3,2,2.524,25.604,28.094,14,1,2,3,1.476,3.052,5.568,3,3,1,2,3,2.137,5.568,7.538,4,1,3,2,2.51,4.446,5.762,4,1,2,3,1.755,3.251,4.444,3,2,3,1,1.254,6.078,7.142,5,3,2,1,1.503,2.695,3.829,3,31497551
2019-04-08 00:39:49,2019-04-08 01:08:00,0,196.18.226.86,100,1690,1,2019-04-08 01:08:00,R_3lDonIUMbxWSQDq,,,,,39.099700927734375,-94.5785980224609375,anonymous,EN,1,2,25,7,5,4,3,3,2,2,3,4,5,4,3,2,2,3,4,5,5,4,3,2,1,2,3,4,5,4,3,2,2,3,4,5,4,3,2,3,4,3,4,5,4,3,3,4,24.361,131.519,140.129,47,1,2,3,0.679,33.942,34.536,12,1,2,3,1.732,2.94,3.863,3,3,3,2,1,2.835,7.211,11.082,5,3,2,1,6.173,8.462,12.739,5,3,2,1,1.537,2.705,7.621,3,2,3,1,178.574,179.853,180.709,4,2,1,3,1.828,3.093,6.736,3,73939800
